6.328506932631727810e-01	2.385704343756684693e+02
3.313608304974894336e-01	2.648055710467043582e+02
5.536244214964688437e-01	2.532016282047669051e+02
4.767598973978378063e-01	1.703401069074720908e+02
4.964876637061000908e-01	1.707273982317292678e+02
5.015974481623488579e-01	2.745739212641425979e+02
6.420280372710008843e-01	3.740535658577609013e+01
4.205948165378775583e-01	2.416069806676020164e+02
2.549509755883155870e-01	1.318201698760310876e+02
5.813776732977220529e-01	1.760548137614900952e+02
1.077032958106409338e-01	2.018014095783532866e+02
2.236067932726027233e-02	2.656505144388226114e+01
1.612451546540768499e-01	1.502551186568801143e+02
5.923681290770678176e-01	6.819859045510179385e+01
4.589117555091993261e-01	1.686900674974750700e+02
3.280243888902464877e-01	1.275685919246845685e+02
5.200961445938792060e-01	5.202839629615716888e+01
5.371219599645261633e-01	6.582089287828037527e+01
9.513148795685242298e-01	2.138571101418080787e+02
6.080296047142678129e-01	1.436955028909562202e+02
4.360045875859546172e-01	3.233929252301990687e+02
1.442220510560134339e-01	5.630993244836596290e+01
3.405877271708673271e-01	3.366460668029874537e+00
3.448187928499409916e-01	1.504612177191244768e+02
2.147091053128861726e-01	2.422414594799651297e+02
2.599999998481227759e-01	2.926198648730510286e+02
6.168468212948552409e-01	3.430338519081171853e+02
3.452535298956082022e-01	1.900079798148710779e+02
3.255764121465460903e-01	1.374895529371012799e+02
5.748912945812766351e-01	1.669306821150196640e+02
6.506919395926195060e-01	1.337546357396906558e+02
8.357032959801157235e-01	3.389624889625445121e+02
4.973932045614760655e-01	2.398264799665811324e+02
5.458937621368527005e-01	3.315570713505678100e+02
2.473863377674561104e-01	1.659637565320735177e+02
5.028916388261130965e-01	1.735402461094181703e+01
4.742362278242278628e-01	4.243622982471787708e+01
7.083784298604764995e-01	1.610534953099592599e+02
5.412023651961226367e-01	1.175120026190692215e+02
7.333484846129726398e-01	2.754773686797146866e+02
4.242640699302358681e-02	2.249999996664946593e+02
6.876772502900786455e-01	1.391275917245150424e+02
2.080865205655362260e-01	3.052175929866779711e+02
3.162277659432103927e-01	1.084349487562209475e+02
6.199999999953433871e-01	2.700000000000000000e+02
4.997999597530247140e-01	1.998851651285414164e+02
5.457105462400624329e-01	1.378159722960618261e+01
